256 56 10.000000 0.452235 512.951638 
5.700	4.100	0.100	-0.900	-2.500	3.200	3.300	4.900	-4.600	-3.100	-7.800	-4.700	0.600	2.000	-1.800	1.600	-3.800	-0.800	-1.200	1.400	0.400	11.800	6.000	7.700	10.000	21.600	20.100	20.300	18.000	13.900	6.500	2.400	4.100	0.700	3.100	1.900	-0.100	2.500	4.600	-7.300	-4.700	0.600	4.400	-0.300	0.100	9.500	-0.900	1.800	5.200	-0.800	-4.000	-0.100	2.400	-0.600	-4.900	-0.600
-0.300	2.100	4.100	2.100	-4.500	-4.800	1.300	-5.100	-3.600	1.900	0.200	2.300	-0.400	1.000	-1.800	0.600	5.200	-2.800	1.800	4.400	-2.600	9.800	13.000	11.700	18.000	21.600	21.100	19.300	20.000	12.900	8.500	4.400	7.100	9.700	-0.900	3.900	-4.100	1.500	8.600	-1.300	-0.700	-3.400	2.400	5.700	-1.900	-0.500	-0.900	-3.200	-1.800	-0.800	0.000	-3.100	2.400	-1.600	-3.900	1.400
3.700	-0.900	0.100	0.100	2.500	-1.800	-0.700	-2.100	1.400	-4.100	-0.800	1.300	2.600	-4.000	0.200	-5.400	-2.800	-0.800	2.800	2.400	-3.600	9.800	13.000	6.700	21.000	26.600	22.100	24.300	17.000	11.900	11.500	4.400	-0.900	3.700	-5.900	6.900	5.900	0.500	5.600	3.700	-1.700	2.600	8.400	1.700	2.100	1.500	-2.900	-2.200	1.200	-1.800	-2.000	-2.100	5.400	-3.600	-1.900	2.400
3.700	-3.900	-0.900	-0.900	-2.500	-0.800	-4.700	-4.100	0.400	-4.100	-4.800	-1.700	-1.400	3.000	3.200	-0.400	-1.800	1.200	-1.200	1.400	4.400	4.800	8.000	13.700	17.000	27.600	22.100	26.300	23.000	14.900	6.500	6.400	6.100	6.700	4.100	3.900	-1.100	-2.500	-1.400	4.700	3.300	0.600	6.400	-1.300	1.100	0.500	-0.900	-5.200	-9.800	-1.800	0.000	-2.100	2.400	1.400	0.100	0.400
0.700	-3.900	2.100	1.100	0.500	-3.800	-1.700	-3.100	-2.600	-1.100	-2.800	1.300	-2.400	0.000	3.200	1.600	2.200	4.200	5.800	-0.600	1.400	3.800	16.000	11.700	13.000	23.600	24.100	26.300	20.000	21.900	6.500	7.400	4.100	0.700	4.100	1.900	-0.100	-1.500	3.600	-0.300	-0.700	4.600	3.400	-1.300	-2.900	2.500	-2.900	2.800	0.200	5.200	-3.000	4.900	0.400	1.400	-4.900	-2.600
3.700	4.100	5.100	5.100	-2.500	-0.800	3.300	-0.100	7.400	0.900	1.200	-1.700	-4.400	-6.000	-1.800	-0.400	3.200	1.200	3.800	0.400	5.400	5.800	8.000	10.700	16.000	27.600	21.100	19.300	21.000	13.900	1.500	0.400	1.100	6.700	-1.900	4.900	3.900	9.500	6.600	0.700	-0.700	1.600	-0.600	2.700	-0.900	5.500	-1.900	3.800	1.200	-3.800	4.000	-1.100	0.400	-5.600	-6.900	4.400
2.700	-0.900	2.100	-5.900	-0.500	3.200	-2.700	0.900	-9.600	-0.100	1.200	2.300	-4.400	-3.000	-0.800	-0.400	-2.800	6.200	3.800	6.400	0.400	12.800	12.000	9.700	24.000	30.600	26.100	24.300	22.000	19.900	7.500	4.400	6.100	5.700	5.100	-2.100	-0.100	-1.500	1.600	0.700	2.300	-0.400	3.400	6.700	-0.900	-1.500	-3.900	-1.200	3.200	3.200	4.000	-1.100	3.400	2.400	0.100	-2.600
2.700	10.100	3.100	-3.900	-4.500	-3.800	-0.700	5.900	-2.600	2.900	-6.800	-1.700	0.600	-4.000	0.200	0.600	1.200	2.200	4.800	1.400	-7.600	11.800	15.000	11.700	16.000	34.600	37.100	25.300	23.000	13.900	13.500	9.400	4.100	7.700	2.100	2.900	-0.100	-0.500	-4.400	-0.300	0.300	2.600	3.400	1.700	2.100	5.500	1.100	3.800	-0.800	8.200	3.000	1.900	1.400	4.400	-1.900	0.400
0.700	2.100	-2.900	7.100	-4.500	-7.800	-1.700	-0.100	4.400	-0.100	-2.800	-3.700	3.600	6.000	4.200	-0.400	-0.800	1.200	-3.200	-1.600	2.400	7.800	11.000	21.700	25.000	36.600	38.100	35.300	29.000	15.900	14.500	14.400	5.100	1.700	-1.900	-1.100	-0.100	-0.500	-3.400	-1.300	-0.700	2.600	1.400	-3.300	1.100	-1.500	-1.900	-0.200	-3.800	-1.800	-3.000	-0.100	-0.600	1.400	0.100	-1.600
7.700	-0.900	-0.900	2.100	-1.500	-1.800	-4.700	4.900	-4.600	4.900	-0.800	-2.700	-2.400	5.000	0.200	-4.400	-0.800	0.200	-1.200	3.400	-0.600	4.800	12.000	13.700	23.000	42.600	39.100	36.300	31.000	17.900	14.500	6.400	8.100	8.700	0.100	4.900	-1.100	7.500	7.600	-8.300	-2.700	-0.400	3.400	5.700	3.100	-0.500	0.100	0.800	-1.800	1.200	-2.000	-2.100	3.400	-3.600	-4.900	1.400
-4.300	0.100	4.100	-1.900	0.500	-8.800	-5.700	1.900	3.400	2.900	1.200	3.300	0.600	0.000	-0.800	-1.400	4.200	2.200	2.800	3.400	1.400	8.800	14.000	21.700	31.000	46.600	47.100	30.300	31.000	25.900	16.500	9.400	12.100	3.700	3.100	8.900	2.900	-2.500	8.600	-0.300	3.300	0.600	-0.600	1.700	2.100	-1.500	-1.900	5.800	-6.800	-0.800	-5.000	-6.100	3.400	0.400	-4.900	2.400
1.700	-2.900	4.100	3.100	-0.500	-2.800	-0.700	-2.100	-0.600	-4.100	2.200	4.300	-5.400	4.000	3.200	-3.400	-1.800	-1.800	0.800	3.400	-1.600	10.800	21.000	17.700	25.000	39.600	40.100	32.300	25.000	16.900	14.500	10.400	3.100	9.700	0.100	6.900	7.900	-2.500	2.600	3.700	6.300	3.600	5.400	-0.300	-0.900	2.500	3.100	0.800	-4.800	-0.800	-1.000	6.900	0.400	1.400	1.100	4.400
-0.300	-5.900	4.100	3.100	-4.500	-4.800	1.300	5.900	-6.600	1.900	-2.800	0.300	-7.400	-2.000	0.200	3.600	0.200	0.200	5.800	5.400	1.400	8.800	19.000	19.700	29.000	47.600	49.100	41.300	27.000	25.900	21.500	10.400	8.100	8.700	3.100	4.900	-4.100	-1.500	1.600	-1.300	-0.700	4.600	7.400	-0.300	-2.900	3.500	-2.900	1.800	-6.800	-5.800	-2.000	6.900	-4.600	3.400	0.100	6.400
-3.300	7.100	2.100	2.100	-2.500	-2.800	4.300	2.900	-6.600	4.900	-4.800	-4.700	-0.400	-1.000	-0.800	1.600	-2.800	-5.800	4.800	5.400	2.400	9.800	15.000	25.700	34.000	45.600	52.100	43.300	30.000	16.900	16.500	5.400	12.100	8.700	-2.900	6.900	-3.100	0.500	-0.400	2.700	-0.700	1.600	-0.600	-0.300	-2.900	2.500	3.100	-3.200	3.200	2.200	-1.000	2.900	1.400	-1.600	-0.900	0.400
5.700	-6.900	3.100	3.100	0.500	-4.800	-3.700	-1.100	1.400	2.900	-2.800	-3.700	-3.400	2.000	1.200	0.600	-3.800	-0.800	3.800	1.400	2.400	14.800	26.000	19.700	28.000	57.600	57.100	47.300	28.000	18.900	12.500	9.400	9.100	0.700	1.100	3.900	0.900	2.500	3.600	-3.300	4.300	-2.400	2.400	1.700	1.100	-2.500	-0.900	0.800	-1.800	1.200	5.000	0.900	1.400	0.400	2.100	1.400
5.700	-3.900	-0.900	-0.900	0.500	-3.800	1.300	1.900	1.400	-1.100	-1.800	-0.700	-2.400	4.000	-1.800	-2.400	-5.800	3.200	3.800	0.400	3.400	13.800	17.000	24.700	28.000	55.600	56.100	43.300	24.000	18.900	22.500	4.400	9.100	7.700	2.100	-0.100	-1.100	0.500	4.600	2.700	6.300	-0.400	-0.600	0.700	-0.900	4.500	0.100	3.800	-3.800	-1.800	2.000	-1.100	3.400	-2.600	-2.900	1.400
2.700	3.100	4.100	2.100	-3.500	-5.800	3.300	-0.100	0.400	0.900	-4.800	1.300	-2.400	-2.000	-0.800	1.600	3.200	-6.800	0.800	8.400	8.400	12.800	27.000	23.700	39.000	56.600	64.100	47.300	25.000	16.900	16.500	8.400	7.100	7.700	7.100	0.900	-1.100	5.500	2.600	-4.300	-0.700	0.600	5.400	-1.300	-2.900	3.500	1.100	0.800	-2.800	4.200	-2.000	-3.100	1.400	4.400	0.100	4.400
-6.300	0.100	-0.900	-1.900	-1.500	-6.800	2.300	-2.100	1.400	-2.100	-3.800	-4.700	2.600	2.000	7.200	4.600	-3.800	-1.800	0.800	9.400	-0.600	17.800	31.000	17.700	31.000	56.600	66.100	49.300	27.000	22.900	19.500	11.400	5.100	2.700	0.100	1.900	-2.100	-3.500	3.600	1.700	-1.700	2.600	2.400	-5.300	-0.900	1.500	-1.900	4.800	-1.800	0.200	4.000	1.900	3.400	2.400	-5.900	1.400
3.700	1.100	-3.900	6.100	-4.500	-3.800	-1.700	2.900	-1.600	4.900	7.200	1.300	-0.400	1.000	1.200	1.600	5.200	1.200	0.800	-2.600	1.400	15.800	29.000	25.700	30.000	54.600	66.100	41.300	19.000	20.900	16.500	11.400	10.100	6.700	3.100	3.900	-2.100	-2.500	1.600	-6.300	-0.700	-5.400	1.400	-1.300	2.100	-0.500	-0.900	-7.200	-0.800	2.200	5.000	0.900	-1.600	-6.600	-3.900	1.400
-0.300	-1.900	0.100	2.100	-1.500	0.200	-0.700	0.900	4.400	2.900	2.200	-1.700	-2.400	1.000	2.200	-2.400	2.200	-3.800	1.800	3.400	4.400	19.800	34.000	28.700	40.000	62.600	67.100	57.300	23.000	26.900	20.500	13.400	6.100	3.700	4.100	0.900	-2.100	2.500	5.600	-2.300	0.300	-0.400	7.400	-0.300	2.100	1.500	-1.900	-0.200	-2.800	-4.800	2.000	-6.100	2.400	2.400	-0.900	0.400
2.700	-3.900	2.100	1.100	2.500	3.200	-0.700	0.900	-2.600	0.900	4.200	3.300	-3.400	5.000	5.200	0.600	3.200	2.200	0.800	-0.600	9.400	16.800	39.000	33.700	43.000	67.600	76.100	55.300	30.000	25.900	16.500	15.400	6.100	1.700	-2.900	1.900	1.900	0.500	0.600	3.700	-1.700	0.600	-0.600	2.700	-0.900	0.500	0.100	-8.200	-4.800	-1.800	0.000	1.900	2.400	0.400	-0.900	-0.600
8.700	1.100	0.100	-6.900	-0.500	1.200	-2.700	-0.100	2.400	2.900	-5.800	0.300	4.600	7.000	4.200	-2.400	-0.800	-2.800	1.800	2.400	3.400	20.800	35.000	36.700	49.000	68.600	80.100	52.300	24.000	23.900	22.500	6.400	9.100	1.700	2.100	-2.100	3.900	-1.500	-1.400	-2.300	-5.700	0.600	0.400	4.700	5.100	0.500	0.100	-2.200	-5.800	1.200	4.000	-0.100	-2.600	3.400	-1.900	2.400
-2.300	-0.900	0.100	6.100	1.500	-2.800	1.300	-3.100	-1.600	0.900	0.200	-2.700	-3.400	1.000	-1.800	-4.400	-0.800	2.200	1.800	7.400	3.400	27.800	32.000	36.700	48.000	68.600	79.100	51.300	22.000	18.900	13.500	5.400	5.100	8.700	1.100	2.900	-4.100	-0.500	4.600	-9.300	-1.700	-2.400	1.400	1.700	-5.900	6.500	-6.900	5.800	-3.800	-1.800	-3.000	2.900	5.400	-3.600	1.100	3.400
-2.300	2.100	0.100	-0.900	-2.500	-5.800	-2.700	0.900	0.400	-5.100	-4.800	-1.700	-4.400	6.000	6.200	-0.400	2.200	-0.800	-1.200	7.400	7.400	17.800	35.000	34.700	42.000	68.600	80.100	53.300	21.000	16.900	11.500	8.400	6.100	8.700	-1.900	-0.100	-2.100	5.500	4.600	0.700	1.300	3.600	0.400	2.700	1.100	-0.500	-0.900	-2.200	-5.800	0.200	-2.000	-2.100	2.400	-2.600	-1.900	5.400
1.700	-1.900	4.100	3.100	0.500	-8.800	2.300	0.900	0.400	2.900	-6.800	3.300	-2.400	5.000	0.200	-1.400	2.200	7.200	2.800	4.400	6.400	24.800	41.000	46.700	43.000	63.600	78.100	48.300	23.000	16.900	13.500	6.400	6.100	6.700	3.100	0.900	0.900	0.500	5.600	-1.300	-0.700	1.600	3.400	-2.300	-1.900	7.500	2.100	2.800	-0.800	1.200	5.000	1.900	5.400	-3.600	1.100	-0.600
-1.300	-2.900	-1.900	2.100	1.500	2.200	-1.700	1.900	0.400	-4.100	0.200	5.300	1.600	2.000	-3.800	-0.400	-1.800	6.200	2.800	3.400	6.400	27.800	48.000	46.700	50.000	61.600	84.100	57.300	24.000	8.900	12.500	5.400	4.100	1.700	-0.900	2.900	-4.100	2.500	-6.400	-2.300	1.300	3.600	7.400	0.700	-0.900	-0.500	0.100	1.800	-2.800	0.200	1.000	-0.100	1.400	4.400	0.100	5.400
2.700	0.100	4.100	0.100	-2.500	-1.800	-0.700	1.900	3.400	-0.100	4.200	0.300	3.600	2.000	1.200	-6.400	9.200	-1.800	2.800	0.400	6.400	21.800	50.000	51.700	44.000	63.600	78.100	48.300	21.000	15.900	8.500	7.400	7.100	0.700	0.100	-0.100	-1.100	4.500	1.600	-0.300	-1.700	5.600	-0.600	7.700	-1.900	3.500	-4.900	3.800	-4.800	-3.800	-3.000	3.900	2.400	4.400	3.100	3.400
0.700	-0.900	2.100	3.100	3.500	-3.800	2.300	0.900	-3.600	4.900	2.200	0.300	1.600	-2.000	0.200	0.600	6.200	5.200	1.800	2.400	7.400	21.800	45.000	57.700	48.000	63.600	80.100	54.300	18.000	18.900	11.500	13.400	4.100	4.700	-1.900	-3.100	1.900	-2.500	1.600	-3.300	-6.700	2.600	-0.600	5.700	-1.900	0.500	-0.900	3.800	-0.800	-1.800	-1.000	4.900	1.400	0.400	-1.900	3.400
1.700	-1.900	4.100	3.100	2.500	4.200	2.300	2.900	-2.600	4.900	-4.800	-1.700	-3.400	2.000	-1.800	-3.400	-1.800	0.200	-1.200	7.400	11.400	27.800	51.000	50.700	51.000	67.600	74.100	62.300	19.000	11.900	11.500	12.400	6.100	1.700	0.100	2.900	-3.100	1.500	6.600	-0.300	3.300	1.600	5.400	3.700	4.100	3.500	-2.900	3.800	-1.800	2.200	6.000	0.900	-1.600	0.400	-2.900	5.400
-2.300	2.100	-6.900	-4.900	-4.500	-3.800	-7.700	-0.100	-3.600	4.900	-1.800	6.300	0.600	1.000	-1.800	-1.400	5.200	2.200	0.800	5.400	9.400	29.800	54.000	53.700	56.000	61.600	76.100	44.300	18.000	12.900	11.500	2.400	1.100	3.700	0.100	4.900	3.900	-4.500	7.600	-0.300	3.300	-2.400	5.400	2.700	0.100	7.500	3.100	-0.200	0.200	0.200	-3.000	2.900	-3.600	-1.600	0.100	6.400
-1.300	1.100	4.100	-1.900	3.500	-3.800	-1.700	0.900	0.400	-3.100	-3.800	-5.700	5.600	1.000	6.200	1.600	0.200	3.200	5.800	5.400	4.400	33.800	55.000	58.700	52.000	71.600	73.100	52.300	23.000	15.900	11.500	6.400	5.100	2.700	2.100	4.900	-0.100	-0.500	6.600	4.700	-5.700	5.600	-5.600	6.700	-2.900	1.500	-1.900	4.800	1.200	0.200	0.000	3.900	1.400	-4.600	-1.900	4.400
9.700	2.100	-0.900	1.100	-4.500	0.200	-2.700	-2.100	-2.600	-2.100	-0.800	-0.700	-1.400	3.000	-3.800	-3.400	-0.800	-0.800	-4.200	1.400	3.400	38.800	64.000	74.700	50.000	57.600	64.100	56.300	18.000	6.900	15.500	0.400	5.100	5.700	-3.900	2.900	-1.100	3.500	8.600	-3.300	-2.700	2.600	-0.600	-2.300	2.100	0.500	-3.900	0.800	1.200	-2.800	4.000	3.900	-0.600	0.400	1.100	1.400
-0.300	-1.900	4.100	0.100	-1.500	-2.800	3.300	3.900	0.400	-1.100	4.200	3.300	3.600	0.000	6.200	-1.400	-1.800	4.200	2.800	5.400	11.400	33.800	67.000	70.700	60.000	54.600	70.100	50.300	18.000	12.900	14.500	12.400	2.100	7.700	0.100	2.900	-2.100	-3.500	2.600	1.700	-2.700	0.600	5.400	4.700	3.100	3.500	-3.900	-1.200	-6.800	-0.800	-2.000	0.900	-2.600	-0.600	2.100	3.400
2.700	-3.900	-3.900	2.100	2.500	-0.800	-0.700	-1.100	6.400	-0.100	-4.800	2.300	-2.400	-1.000	4.200	0.600	0.200	-0.800	4.800	0.400	12.400	41.800	74.000	76.700	57.000	55.600	67.100	54.300	24.000	21.900	18.500	3.400	4.100	8.700	7.100	4.900	-4.100	0.500	6.600	-2.300	-3.700	4.600	2.400	0.700	-1.900	1.500	2.100	-1.200	-0.800	-2.800	-1.000	1.900	-1.600	-5.600	-6.900	-2.600
-0.300	-1.900	3.100	-5.900	3.500	1.200	-0.700	0.900	0.400	3.900	-0.800	1.300	-6.400	-2.000	1.200	-0.400	8.200	6.200	3.800	1.400	11.400	41.800	81.000	80.700	71.000	44.600	59.100	44.300	30.000	19.900	26.500	5.400	9.100	11.700	-4.900	6.900	-8.100	4.500	7.600	-7.300	-1.700	-1.400	7.400	4.700	-6.900	-3.500	-3.900	-2.200	-1.800	4.200	0.000	-1.100	1.400	-1.600	0.100	-1.600
3.700	-1.900	1.100	1.100	-0.500	-0.800	-1.700	-3.100	0.400	-1.100	4.200	3.300	1.600	-2.000	-0.800	-0.400	-1.800	-5.800	-0.200	2.400	11.400	42.800	80.000	95.700	71.000	48.600	53.100	42.300	36.000	21.900	19.500	10.400	5.100	7.700	4.100	8.900	1.900	-2.500	2.600	-1.300	-1.700	1.600	6.400	1.700	-2.900	-3.500	-1.900	-1.200	-0.800	4.200	-3.000	-1.100	1.400	3.400	-7.900	9.400
1.700	-4.900	1.100	7.100	-0.500	-0.800	-0.700	-1.100	0.400	0.900	-1.800	-2.700	-0.400	1.000	5.200	-3.400	1.200	5.200	-1.200	5.400	10.400	45.800	81.000	96.700	80.000	45.600	45.100	47.300	30.000	31.900	22.500	9.400	11.100	0.700	6.100	2.900	2.900	3.500	3.600	-3.300	1.300	-3.400	2.400	-1.300	6.100	3.500	-3.900	0.800	-3.800	1.200	-3.000	-3.100	4.400	-2.600	-1.900	2.400
-2.300	1.100	10.100	-1.900	2.500	-0.800	4.300	6.900	0.400	-6.100	0.200	2.300	-1.400	-4.000	-4.800	3.600	1.200	2.200	3.800	5.400	10.400	52.800	101.000	106.700	80.000	48.600	51.100	40.300	32.000	32.900	26.500	13.400	5.100	1.700	-0.900	1.900	-3.100	0.500	-3.400	-1.300	-6.700	3.600	-1.600	-5.300	-4.900	4.500	-0.900	-0.200	-0.800	0.200	-4.000	0.900	1.400	1.400	-0.900	2.400
1.700	-2.900	-1.900	-0.900	-3.500	-1.800	-1.700	4.900	1.400	-1.100	-2.800	1.300	0.600	2.000	-0.800	1.600	1.200	1.200	3.800	0.400	7.400	45.800	99.000	124.700	92.000	47.600	39.100	43.300	41.000	39.900	27.500	11.400	5.100	1.700	2.100	6.900	-4.100	-2.500	0.600	-1.300	6.300	-0.400	2.400	0.700	0.100	-2.500	-1.900	0.800	-8.800	-4.800	-1.000	4.900	2.400	3.400	-3.900	4.400
-2.300	3.100	2.100	1.100	2.500	-2.800	0.300	3.900	-1.600	3.900	-0.800	-3.700	-2.400	-4.000	-2.800	3.600	1.200	1.200	11.800	4.400	16.400	48.800	104.000	142.700	105.000	52.600	48.100	48.300	47.000	46.900	33.500	14.400	6.100	3.700	-2.900	3.900	-0.100	0.500	-0.400	-2.300	6.300	-2.400	-0.600	2.700	-3.900	-2.500	3.100	-2.200	-1.800	0.200	2.000	0.900	2.400	2.400	-1.900	5.400
-3.300	-2.900	2.100	2.100	-0.500	-2.800	1.300	-5.100	0.400	-2.100	-0.800	2.300	-2.400	-4.000	2.200	0.600	3.200	5.200	-2.200	6.400	11.400	56.800	118.000	145.700	119.000	66.600	48.100	45.300	44.000	55.900	35.500	16.400	9.100	10.700	2.100	6.900	-1.100	1.500	-1.400	-0.300	3.300	1.600	2.400	2.700	-4.900	0.500	3.100	-4.200	-8.800	2.200	-3.000	-1.100	4.400	-2.600	-1.900	2.400
0.700	-2.900	1.100	-0.900	1.500	-2.800	-4.700	4.900	-0.600	3.900	-1.800	0.300	1.600	0.000	-3.800	-3.400	0.200	5.200	4.800	4.400	10.400	50.800	113.000	158.700	133.000	80.600	58.100	66.300	54.000	60.900	42.500	23.400	4.100	4.700	0.100	5.900	-1.100	7.500	4.600	-1.300	-2.700	1.600	-3.600	3.700	-0.900	-1.500	-3.900	-0.200	2.200	-0.800	0.000	-5.100	-2.600	-0.600	-1.900	1.400
-3.300	3.100	2.100	0.100	1.500	4.200	1.300	-2.100	-1.600	-0.100	1.200	3.300	-9.400	3.000	-1.800	-2.400	3.200	0.200	6.800	7.400	11.400	60.800	123.000	168.700	151.000	96.600	70.100	72.300	72.000	74.900	50.500	23.400	10.100	4.700	1.100	-0.100	6.900	-2.500	3.600	2.700	0.300	2.600	1.400	-0.300	3.100	-0.500	2.100	-3.200	-4.800	2.200	-2.000	0.900	7.400	-2.600	-1.900	-1.600
1.700	-1.900	5.100	5.100	-4.500	-1.800	3.300	-1.100	4.400	3.900	1.200	-0.700	-1.400	-5.000	6.200	2.600	4.200	3.200	-0.200	4.400	14.400	57.800	135.000	189.700	175.000	111.600	79.100	80.300	85.000	83.900	52.500	27.400	11.100	11.700	3.100	5.900	-4.100	6.500	0.600	-1.300	3.300	-0.400	-1.600	2.700	0.100	1.500	1.100	-0.200	0.200	2.200	2.000	-1.100	2.400	0.400	-3.900	-1.600
-0.300	-0.900	2.100	5.100	4.500	2.200	4.300	0.900	2.400	3.900	2.200	1.300	-5.400	0.000	2.200	0.600	4.200	2.200	-3.200	11.400	18.400	63.800	149.000	203.700	196.000	126.600	102.100	110.300	101.000	91.900	64.500	28.400	19.100	9.700	5.100	-0.100	-0.100	5.500	-0.400	-6.300	0.300	1.600	6.400	2.700	1.100	2.500	-3.900	-3.200	-8.800	-0.800	1.000	-2.100	1.400	-0.600	0.100	-3.600
5.700	-1.900	3.100	2.100	-0.500	0.200	-2.700	0.900	2.400	5.900	3.200	-2.700	-1.400	2.000	0.200	-1.400	-5.800	-0.800	-2.200	4.400	16.400	66.800	153.000	230.700	226.000	149.600	128.100	129.300	131.000	121.900	81.500	41.400	27.100	15.700	3.100	13.900	1.900	8.500	4.600	-2.300	1.300	-2.400	7.400	1.700	3.100	3.500	-1.900	2.800	-0.800	0.200	-1.000	4.900	6.400	-2.600	4.100	4.400
-1.300	3.100	5.100	2.100	-4.500	-0.800	6.300	-2.100	2.400	4.900	-4.800	-0.700	2.600	1.000	1.200	7.600	0.200	2.200	1.800	8.400	20.400	66.800	165.000	237.700	256.000	183.600	146.100	146.300	149.000	136.900	97.500	54.400	28.100	19.700	7.100	7.900	-9.100	-0.500	1.600	-0.300	-0.700	-3.400	-1.600	5.700	-3.900	3.500	-6.900	-1.200	-10.800	-1.800	2.000	-0.100	-0.600	1.400	0.100	-0.600
7.700	-1.900	5.100	-2.900	0.500	-2.800	2.300	-1.100	-0.600	-2.100	-3.800	-1.700	0.600	-3.000	3.200	2.600	9.200	8.200	3.800	4.400	19.400	82.800	185.000	272.700	274.000	217.600	176.100	177.300	186.000	163.900	123.500	57.400	35.100	17.700	5.100	-0.100	1.900	-0.500	0.600	-3.300	2.300	2.600	-1.600	2.700	-1.900	-2.500	-0.900	3.800	-5.800	-1.800	-2.000	-3.100	0.400	2.400	0.100	3.400
-6.300	7.100	2.100	1.100	0.500	0.200	1.300	1.900	-1.600	-5.100	-0.800	0.300	-1.400	-3.000	-2.800	-0.400	6.200	2.200	1.800	9.400	16.400	78.800	181.000	281.700	314.000	242.600	204.100	212.300	202.000	190.900	143.500	75.400	42.100	27.700	5.100	8.900	5.900	2.500	5.600	-1.300	0.300	5.600	4.400	4.700	1.100	-1.500	3.100	-0.200	-3.800	4.200	-4.000	1.900	1.400	-1.600	-1.900	-0.600
3.700	2.100	-4.900	3.100	-1.500	-0.800	1.300	-0.100	-3.600	2.900	5.200	-3.700	-0.400	-5.000	2.200	0.600	1.200	0.200	5.800	9.400	19.400	79.800	191.000	319.700	359.000	299.600	256.100	255.300	244.000	213.900	159.500	88.400	55.100	21.700	7.100	2.900	2.900	5.500	5.600	-0.300	3.300	1.600	5.400	-2.300	-0.900	-1.500	-3.900	3.800	-5.800	-4.800	6.000	-1.100	2.400	0.400	2.100	6.400
-2.300	-0.900	4.100	5.100	-0.500	-3.800	-2.700	-0.100	-2.600	-3.100	0.200	-4.700	2.600	0.000	-1.800	1.600	-1.800	2.200	7.800	13.400	22.400	99.800	207.000	336.700	394.000	363.600	319.100	311.300	301.000	244.900	193.500	109.400	59.100	35.700	13.100	11.900	0.900	7.500	5.600	-3.300	1.300	-0.400	1.400	3.700	5.100	-0.500	-1.900	5.800	1.200	-0.800	-3.000	4.900	5.400	-0.600	1.100	1.400
0.700	5.100	-0.900	3.100	-4.500	-6.800	-4.700	4.900	1.400	-1.100	-3.800	-0.700	2.600	5.000	0.200	1.600	-0.800	3.200	7.800	14.400	22.400	92.800	227.000	372.700	444.000	409.600	381.100	359.300	326.000	285.900	202.500	117.400	78.100	46.700	15.100	6.900	-5.100	9.500	1.600	-6.300	2.300	2.600	0.400	1.700	0.100	3.500	-4.900	-0.200	-1.800	-3.800	0.000	6.900	-0.600	1.400	2.100	3.400
2.700	-2.900	-2.900	3.100	-3.500	-1.800	-1.700	2.900	-1.600	4.900	0.200	0.300	1.600	-1.000	2.200	-0.400	-3.800	5.200	4.800	11.400	25.400	91.800	240.000	392.700	492.000	470.600	478.100	428.300	395.000	333.900	233.500	145.400	73.100	44.700	25.100	6.900	5.900	3.500	6.600	3.700	3.300	-3.400	-0.600	-1.300	2.100	5.500	0.100	0.800	-2.800	0.200	0.000	0.900	0.400	-0.600	-4.900	-2.600
1.700	-5.900	3.100	1.100	1.500	-4.800	-4.700	3.900	-2.600	1.900	3.200	-0.700	2.600	1.000	1.200	1.600	1.200	0.200	1.800	10.400	25.400	91.800	245.000	426.700	547.000	545.600	542.100	517.300	457.000	394.900	286.500	164.400	89.100	46.700	20.100	11.900	5.900	5.500	-1.400	-2.300	2.300	2.600	-0.600	3.700	2.100	3.500	-1.900	0.800	-0.800	-3.800	-4.000	-3.100	0.400	3.400	6.100	-1.600
2.700	-4.900	-1.900	1.100	1.500	-1.800	-0.700	-0.100	-2.600	3.900	-8.800	2.300	1.600	1.000	4.200	4.600	1.200	4.200	9.800	7.400	31.400	92.800	262.000	447.700	604.000	631.600	644.100	627.300	550.000	452.900	331.500	196.400	108.100	54.700	24.100	10.900	0.900	1.500	3.600	1.700	-1.700	-2.400	0.400	4.700	3.100	0.500	9.100	4.800	-1.800	-4.800	4.000	4.900	1.400	4.400	4.100	-0.600
0.700	-4.900	-7.900	1.100	-2.500	7.200	0.300	-1.100	3.400	-2.100	-0.800	-0.700	0.600	-2.000	3.200	2.600	6.200	7.200	6.800	6.400	29.400	104.800	278.000	480.700	647.000	720.600	771.100	723.300	637.000	523.900	382.500	219.400	128.100	62.700	26.100	14.900	5.900	6.500	-5.400	-1.300	0.300	1.600	9.400	0.700	3.100	-2.500	4.100	1.800	2.200	5.200	-1.000	-0.100	-3.600	-1.600	4.100	2.400
1.700	-0.900	4.100	10.100	3.500	1.200	-2.700	-1.100	1.400	-2.100	-1.800	-1.700	-3.400	0.000	5.200	-0.400	2.200	7.200	2.800	9.400	23.400	107.800	277.000	503.700	705.000	798.600	869.100	810.300	728.000	581.900	440.500	239.400	148.100	72.700	27.100	15.900	1.900	9.500	7.600	4.700	3.300	-2.400	2.400	7.700	1.100	0.500	2.100	-1.200	0.200	2.200	2.000	-3.100	5.400	3.400	1.100	-0.600
